,error message,script,time_stamp,timestamp
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-07 13:29:02.214008,
0,"<class 'OSError'>, [Errno 22] Invalid argument: '../../data/Instagram_data.p', line: 186",new FOLLOW script,2018-02-07 14:09:52.461998,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 186",new FOLLOW script,2018-02-07 15:36:35.857158,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-08 12:15:30.264510,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-08 12:17:48.911375,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-08 13:21:58.817751,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 374",Liking people who liked us script,2018-02-08 15:23:33.911562,
0,"<class 'IndexError'>, list index out of range, line: 374",Liking people who liked us script,2018-02-08 16:53:15.900853,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-08 20:13:24.250517,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-08 20:14:34.334462,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[2]/input""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 374",Liking people who liked us script,2018-02-09 00:03:28.213512,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 07:47:01.485759,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 07:50:14.754747,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""class name"",""selector"":""coreSpriteRightPaginationArrow""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 257",Follow and like by tag,2018-02-09 08:09:30.473280,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 08:37:02.701002,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 09:59:03.419128,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[3]/div/div[3]/a""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 87",new FOLLOW script,2018-02-09 10:12:32.777067,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/header/section/ul/li[2]/a/span""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 90",new FOLLOW script,2018-02-09 10:12:56.062392,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/header/section/ul/li[2]/a/span""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 90",new FOLLOW script,2018-02-09 10:13:14.806423,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Element <div class=""_e3il2"">...</div> is not clickable at point (160, 453). Other element would receive the click: <div class=""_gftfm""></div>
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 254",Follow and like by tag,2018-02-09 10:18:33.715513,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 10:20:56.845633,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-09 14:18:36.248849,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[1]/div[1]/a/div""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 254",Follow and like by tag,2018-02-09 16:37:51.398791,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-09 16:55:36.421206,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-09 16:57:15.962881,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-09 16:58:56.174537,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-10 00:26:03.532282,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-10 00:27:44.029966,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-10 00:29:24.113643,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-10 01:26:44.176811,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-10 07:20:41.974486,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-10 18:23:01.283847,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/header/section/ul/li[2]/a""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 138",Follow Famous people followers,2018-02-10 18:25:28.868223,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[2]/input""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 137",Follow Famous people followers,2018-02-10 20:37:58.055105,
0,"<class 'IndexError'>, list index out of range, line: 137",Follow Famous people followers,2018-02-10 22:28:30.198311,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-11 18:09:40.834804,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 118",new FOLLOW script,2018-02-11 18:12:58.531019,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-11 18:14:46.489144,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-11 18:16:26.822439,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 374",Liking people who liked us script,2018-02-11 18:17:20.711495,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-11 18:20:06.054871,
0,"<class 'IndexError'>, list index out of range, line: 247",Follow and like by tag,2018-02-11 18:41:38.565444,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 138",Follow Famous people followers,2018-02-11 20:00:30.016801,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-12 01:37:38.456155,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-12 01:40:22.416456,
0,"<class 'OSError'>, [WinError 10048] Only one usage of each socket address (protocol/network address/port) is normally permitted, line: 257",Follow and like by tag,2018-02-12 20:31:50.854907,
0,"<class 'EOFError'>, Ran out of input, line: 195",Unfollow from Pickle,2018-02-13 01:54:04.406492,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-13 07:47:43.872189,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-13 07:48:52.659061,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/header/section/ul/li[2]/a""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 138",Follow Famous people followers,2018-02-13 18:29:39.900769,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/header/section/ul/li[2]/a""}
  (Session info: chrome=64.0.3282.140)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 138",Follow Famous people followers,2018-02-13 18:30:08.037338,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[2]/input""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 247",Follow and like by tag,2018-02-14 18:21:21.593075,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-14 18:46:52.403494,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-14 23:34:04.111211,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-15 00:09:36.001944,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-15 00:57:33.666203,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-15 01:20:57.172575,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 138",Follow Famous people followers,2018-02-15 15:30:45.973307,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""class name"",""selector"":""_nhglx""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 249",Follow and like by tag,2018-02-15 15:57:41.593541,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-16 03:43:36.689346,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-16 03:44:46.159466,
0,"<class '_pickle.UnpicklingError'>, invalid load key, '\x00'., line: 212",Unfollow from Pickle,2018-02-17 21:04:42.725877,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-18 03:59:15.259203,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-18 10:20:09.843183,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-18 15:31:17.745214,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-19 15:51:46.332038,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-19 15:53:32.807002,
0,"<class 'IndexError'>, list index out of range, line: 111",new FOLLOW script,2018-02-19 15:55:19.278272,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-19 16:56:43.198106,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-19 16:59:58.707267,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-19 17:03:02.893782,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-20 01:03:02.212370,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-20 06:16:54.511642,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 138",Follow Famous people followers,2018-02-20 12:14:35.142264,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-20 12:37:04.152713,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-20 12:58:55.243564,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-20 13:00:05.137584,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 374",Liking people who liked us script,2018-02-20 13:00:13.387056,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-21 15:19:47.856880,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-21 18:31:04.283652,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 186",new FOLLOW script,2018-02-21 18:49:03.880202,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-22 02:20:55.873962,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-22 15:33:00.078292,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 138",Follow Famous people followers,2018-02-23 01:54:33.246212,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-23 03:08:15.355142,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-23 03:09:23.817049,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[2]/input""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 137",Follow Famous people followers,2018-02-23 17:46:35.443700,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 374",Liking people who liked us script,2018-02-24 00:07:09.359327,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[1]/div[1]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 370",Liking people who liked us script,2018-02-24 11:42:05.200999,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[2]/div[1]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 370",Liking people who liked us script,2018-02-24 11:43:16.553900,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-24 13:12:39.473440,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-24 14:38:16.397665,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-24 16:21:55.671227,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-24 19:09:54.182116,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[2]/div[1]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 373",Liking people who liked us script,2018-02-24 20:22:40.827345,
0,"<class 'EOFError'>, Ran out of input, line: 138",Follow Famous people followers,2018-02-25 23:23:30.915843,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[3]/div[2]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 373",Liking people who liked us script,2018-02-26 03:52:06.869312,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-26 06:35:11.182710,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-26 06:36:18.718584,
0,"<class 'OSError'>, [WinError 10048] Only one usage of each socket address (protocol/network address/port) is normally permitted, line: 257",Follow and like by tag,2018-02-26 09:30:53.914841,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-26 09:46:44.983125,
0,"<class 'EOFError'>, Ran out of input, line: 214",Valeria new unfollowing script,2018-02-26 13:35:03.306147,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-26 15:19:20.296034,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 235",Follow and like by tag,2018-02-26 15:38:45.973616,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-26 16:46:51.482819,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[1]/div/div[1]/div[2]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 369",Liking people who liked us script,2018-02-26 16:55:32.088540,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-26 19:03:49.317968,
0,"<class 'EOFError'>, Ran out of input, line: 214",Valeria new unfollowing script,2018-02-26 20:06:58.786373,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-27 04:44:41.967523,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-27 04:48:09.591617,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[1]/div/div[1]/div[3]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 369",Liking people who liked us script,2018-02-27 07:55:38.137543,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/nav/div[2]/div/div/div[2]/input""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 372",Liking people who liked us script,2018-02-27 08:17:17.807740,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-27 08:21:10.530026,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-27 14:18:51.920240,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-27 18:09:56.339748,
0,"<class 'AttributeError'>, 'NoneType' object has no attribute 'text', line: 257",Follow and like by tag,2018-02-27 20:33:48.200533,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""class name"",""selector"":""_nhglx""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 249",Follow and like by tag,2018-02-27 21:11:16.288875,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-02-28 00:11:34.135457,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-28 10:01:30.385872,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-02-28 10:02:38.267754,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""class name"",""selector"":""_nhglx""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 249",Follow and like by tag,2018-02-28 15:39:58.701646,
0,"<class 'OSError'>, [WinError 10048] Only one usage of each socket address (protocol/network address/port) is normally permitted, line: 257",Follow and like by tag,2018-02-28 15:49:23.044864,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-02-28 16:45:23.177670,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-03-01 05:35:41.523092,
0,"<class 'selenium.common.exceptions.WebDriverException'>, Message: unknown error: Chrome failed to start: crashed
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 171",new FOLLOW script,2018-03-01 05:36:47.859196,
0,"<class 'OSError'>, [WinError 10048] Only one usage of each socket address (protocol/network address/port) is normally permitted, line: 257",Follow and like by tag,2018-03-01 23:39:15.817878,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-03-02 01:07:15.812326,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-03-02 02:34:18.223451,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-03-02 05:05:20.880924,
0,"<class 'selenium.common.exceptions.StaleElementReferenceException'>, Message: stale element reference: element is not attached to the page document
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 372",Liking people who liked us script,2018-03-02 15:07:52.987823,
0,"<class '_pickle.UnpicklingError'>, pickle data was truncated, line: 138",Follow Famous people followers,2018-03-02 21:07:50.425162,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div/div[30]/div[3]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 369",Liking people who liked us script,2018-03-02 21:11:29.080194,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-03-02 21:54:07.778267,
0,"<class 'EOFError'>, Ran out of input, line: 186",new FOLLOW script,2018-03-02 22:59:20.173622,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""class name"",""selector"":""coreSpriteRightPaginationArrow""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 257",Follow and like by tag,2018-03-02 23:56:47.890134,
0,"<class 'IndexError'>, list index out of range, line: 186",new FOLLOW script,2018-03-03 01:24:38.282808,
0,"<class 'selenium.common.exceptions.NoSuchElementException'>, Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""react-root""]/section/main/article/div[2]/div[1]/div[15]/div[1]/a/div""}
  (Session info: chrome=64.0.3282.167)
  (Driver info: chromedriver=2.32.498550 (9dec58e66c31bcc53a9ce3c7226f0c1c5810906a),platform=Windows NT 10.0.16299 x86_64)
, line: 372",Liking people who liked us script,2018-03-03 07:01:07.228024,
